38576106	2	12
42808162	2	12
34485821	2	12
40277499	2	12
34027939	2	12
42192144	2	12
42467910	2	12
40152811	2	12
42598853	2	12
43764900	2	12
65328450	2	12
31782268	2	11
20074214	2	11
39571187	2	11
46007510	2	11
58463408	2	11
27594241	2	11
21848043	2	11
24777945	2	11
29449388	2	11
40554957	2	11
19364135	2	11
53143672	2	11
27051543	2	11
58470921	2	11
33903381	2	11
36771513	2	11
46338231	2	11
24296282	2	11
30048327	2	11
30798629	2	11
61048354	2	11
19223828	2	11
20747036	2	11
24479136	2	11
28856691	2	11
34427146	2	11
37682222	2	11
24037197	2	11
29847795	2	11
51752177	2	11
57999924	2	11
184978	2	11
20437133	2	11
23473530	2	11
24868920	2	11
29068011	2	11
44428150	2	11
50317456	2	11
21319815	2	10
26221216	2	10
42881851	2	10
47309005	2	10
20961264	2	10
21619188	2	10
21965158	2	10
64166913	2	10
21873954	2	10
37828244	2	10
46833711	2	10
26250238	2	10
27207109	2	10
32860907	2	10
42058815	2	10
45936361	2	10
46177822	2	10
52374340	2	10
56820249	2	10
24858155	2	10
53780734	2	10
25613766	2	10
30080567	2	10
25853263	2	10
31069434	2	10
36684663	2	10
44838659	2	10
62046935	2	10
67594808	2	10
19788236	2	10
19841163	2	10
27008509	2	10
27483028	2	10
30410433	2	10
50913697	2	10
21182891	2	10
29503838	2	10
22428001	2	10
25847820	2	10
33238664	2	10
42902169	2	10
21300519	2	10
27032914	2	10
37801356	2	10
39947526	2	10
53412300	2	10
68968293	2	10
19440344	1	84
51953453	1	80
53237708	1	78
57819023	1	78
29303709	1	77
39596416	1	77
52150775	1	73
22154412	1	72
20656843	1	69
33601235	1	68
19571851	1	67
40040293	1	66
50538375	1	66
57357331	1	66
22155850	1	65
21512074	1	65
29213772	1	65
54011850	1	65
46467413	1	64
19514702	1	64
29438492	1	63
23501119	1	63
37128343	1	63
24415027	1	62
20869972	1	62
35797944	1	62
27510974	1	62
21809600	1	62
31753578	1	62
36659630	1	61
42106097	1	61
35249989	1	61
396404	1	61
35829587	1	61
19618384	1	60
19764405	1	60
29867727	1	60
20719409	1	60
20369121	1	60
23905424	1	59
19187606	1	59
27407762	1	59
28898102	1	58
40010098	1	58
23239755	1	58
43786103	1	58
23905812	1	58
24654168	1	57
23121556	1	57
36998657	1	57
20710432	1	57
35662147	1	56
42819882	1	56
27616249	1	56
36807039	1	56
41760628	1	56
38828965	1	56
21614890	1	56
39594328	1	55
72127103	1	55
34615935	1	55
36068596	1	55
36277844	1	55
31500689	1	55
21437173	1	55
33484898	1	55
19864971	1	55
45945847	1	55
52604240	1	54
28224873	1	54
22677992	1	53
368234	1	52
20308944	1	52
24420931	1	52
38250803	1	52
41987474	1	52
52033742	1	52
22942131	1	52
35106638	1	52
20104559	1	52
43185255	1	52
32581687	1	52
19683978	1	51
35158640	1	51
43116063	1	51
42439720	1	51
19165329	1	51
27780744	1	51
37986641	1	51
40508439	1	51
43588830	1	51
40652230	1	51
42187199	1	51
72907146	1	51
75617659	1	51
21873010	1	50
27557187	1	50
31100197	1	50
22211361	1	50
70621432	1	50
41703468	1	50
49056822	1	50
52595109	1	50
24543064	1	50
20186258	1	50
56890502	1	50
22953819	1	50
36287257	1	49
20300168	1	49
29558414	1	49
31997540	1	49
43557789	1	49
22882092	1	49
182064	1	49
36111203	1	49
19684148	1	49
36628207	1	49
41758574	1	49
19673427	1	49
27027450	1	48
32428232	1	48
32851798	1	48
21286173	1	48
28052131	1	48
28328654	1	48
32703149	1	48
85957	1	48
20412554	1	48
19929090	1	48
23093149	1	48
30809435	1	48
57890610	1	47
23242915	1	47
20734462	1	47
42869443	1	47
45237058	1	47
22910164	1	47
23388103	1	47
44844806	1	47
23215466	1	47
39382150	1	47
43027504	1	47
43176714	1	47
22173759	1	47
40926839	1	47
43518086	1	46
66283552	1	46
25874827	1	46
29690367	1	46
32918663	1	46
26197311	1	46
42887662	1	46
19498646	1	46
179760	1	46
36029479	1	46
20468616	1	46
21768120	1	46
27358454	1	46
36795320	1	46
26449239	1	46
20908687	1	45
21895811	1	45
245166	1	45
23198993	1	45
32386246	1	45
57366817	1	45
50972800	1	45
23697487	1	45
32138823	1	45
58507819	1	45
23056561	1	45
19143303	1	45
30999156	1	45
38573071	1	45
20975200	1	45
24766837	1	45
29604530	1	44
30363735	1	44
25137094	1	44
45857817	1	44
50627223	1	44
52750810	1	44
19465853	1	44
26557882	1	44
51571732	1	44
21919773	1	44
34307232	1	44
43547765	1	44
43707953	1	44
38857438	1	44
24471075	1	44
46635274	1	44
30433408	1	43
35792281	1	43
53174264	1	43
41968072	1	43
58669537	1	43
20251951	1	43
24509919	1	43
28139722	1	43
32559507	1	43
31761199	1	43
33458128	1	43
33620877	1	43
52374037	1	43
19523979	1	43
42911943	1	43
25929584	1	43
43572259	1	43
43519292	1	43
22572980	1	43
31349021	1	43
25291836	1	42
39671765	1	42
52447061	1	42
21903025	1	42
23051263	1	42
44399975	1	42
35957281	1	42
21514326	1	42
68751117	1	42
21221407	1	42
389370	1	42
19967217	1	42
21384186	1	42
22716439	1	42
44259378	1	42
31075162	1	42
20893668	1	42
42130653	1	42
44248677	1	42
21668258	1	42
28227433	1	42
39308571	1	42
41720971	1	42
31338688	1	42
41719218	1	42
44418674	1	42
68870716	1	42
35522931	1	42
48828046	1	42
20595746	1	42
32408071	1	41
42409551	1	41
24124288	1	41
40622175	1	41
49037511	1	41
143606	1	41
24417887	1	41
24524905	1	41
29343065	1	41
50943518	1	41
39138583	1	41
39268461	1	41
40871429	1	41
46771286	1	41
29490334	1	41
65866471	1	41
30171220	1	41
59638088	1	41
24780295	1	41
43520545	1	41
27096735	1	41
28318498	1	41
24065897	1	41
32014087	1	41
53357989	1	41
23852608	1	41
34480772	1	41
19573479	1	40
36818285	1	40
19652361	1	40
34560119	1	40
44773381	1	40
20540465	1	40
35917101	1	40
399403	1	40
42256798	1	40
72340593	1	40
24011514	1	40
32988589	1	40
44374144	1	40
19173861	1	40
41516942	1	40
52270014	1	40
29268735	1	40
24301105	1	40
21476148	1	40
22424749	1	40
24671454	1	40
44467495	1	40
44512389	1	40
67857671	1	40
53859369	1	40
23258421	1	40
39657904	1	40
52403335	1	40
19569520	1	39
332140	1	39
52423557	1	39
33540528	1	39
35784926	1	39
19280865	1	39
22546500	1	39
24547154	1	39
24778798	1	39
51699989	1	39
31169470	1	39
21055815	1	39
24309344	1	39
37587390	1	39
44799206	1	39
52496877	1	39
50116803	1	39
51014157	1	39
50804862	1	39
21492778	1	39
32277520	1	39
46494851	1	39
115806	1	39
22356658	1	39
23873397	1	39
25535478	1	39
38453566	1	39
19681797	1	39
35379891	1	39
24724215	1	39
35288236	1	39
41579889	1	39
21228487	1	39
37783914	1	39
44022194	1	39
20108359	1	38
24986952	1	38
28373772	1	38
44196933	1	38
66263	1	38
35168030	1	38
30308133	1	38
60577564	1	38
42518418	1	38
43672429	1	38
52531470	1	38
34922513	1	38
38227989	1	38
60603152	1	38
20108495	1	38
29180104	1	38
38551757	1	38
49717072	1	38
27653381	1	38
32517427	1	38
42818470	1	38
27728057	1	38
29367580	1	38
36617021	1	38
44179456	1	38
36107186	1	38
39423057	1	38
41522151	1	38
41585609	1	38
60812987	1	38
21946715	1	38
37642497	1	38
73687190	1	38
73987197	1	38
63347131	1	38
22766879	1	38
25469167	1	38
30599304	1	38
23001837	1	37
25186790	1	37
29428358	1	37
32041168	1	37
39367793	1	37
124791	1	37
25264891	1	37
43128829	1	37
61233820	1	37
29731146	1	37
51799522	1	37
21959819	1	37
31099841	1	37
60922855	1	37
21805722	1	37
30048766	1	37
44946292	1	37
61287127	1	37
24306104	1	37
35094466	1	37
43155227	1	37
33481768	1	37
35729166	1	37
73987200	1	37
40860737	1	37
19459089	1	37
19648190	1	37
19950495	1	37
27455466	1	37
43118171	1	37
22490974	1	37
28911354	1	37
30968832	1	37
32288042	1	37
38600521	1	37
42094958	1	37
46896954	1	37
22537616	1	37
398295	1	37
23090113	1	37
33159105	1	37
39957732	1	37
19886825	1	37
24402888	1	37
25549603	1	37
41789746	1	37
44345576	1	37
24615835	1	36
27089151	1	36
34540294	1	36
41750228	1	36
20140320	1	36
43735532	1	36
30948579	1	36
31247610	1	36
33912979	1	36
38637292	1	36
27965150	1	36
28210497	1	36
40519845	1	36
56497604	1	36
25490899	1	36
37657990	1	36
52617179	1	36
22540511	1	36
24723655	1	36
28875893	1	36
35146424	1	36
36968175	1	36
39550729	1	36
44603780	1	36
49002910	1	36
22531511	1	36
24377801	1	36
44866170	1	36
47249957	1	36
52048593	1	36
19189049	1	36
23009388	1	36
30069762	1	36
52503748	1	36
22669130	1	36
31267248	1	36
32370154	1	36
33363800	1	36
30972702	1	36
38623217	1	36
47461077	1	36
22485939	1	36
20660318	1	36
31337336	1	36
32277143	1	36
34603729	1	36
22199695	1	36
32250120	1	36
50077289	1	36
19905197	1	35
23019003	1	35
23730450	1	35
21628956	1	35
35653106	1	35
49583128	1	35
20025553	1	35
44514941	1	35
19674037	1	35
30531064	1	35
32807748	1	35
43609178	1	35
46397173	1	35
25607648	1	35
39628383	1	35
52201226	1	35
21194797	1	35
46663040	1	35
20105313	1	35
27332843	1	35
30034719	1	35
31012797	1	35
31689505	1	35
34627999	1	35
38025729	1	35
24028020	1	35
32739019	1	35
61449714	1	35
23993068	1	35
24901581	1	35
28054040	1	35
35818278	1	35
44512215	1	35
19255351	1	35
24413635	1	35
25818740	1	35
31055601	1	35
31852201	1	35
43991760	1	35
44408193	1	35
58019383	1	35
29422395	1	35
29840193	1	35
30958947	1	35
45207377	1	35
23343803	1	35
19899901	1	35
45974007	1	35
20759216	1	34
29265474	1	34
31815363	1	34
42080601	1	34
52049937	1	34
52390120	1	34
61143345	1	34
27861457	1	34
43748015	1	34
54567987	1	34
64204116	1	34
19056669	1	34
19763112	1	34
19968868	1	34
19975420	1	34
21447063	1	34
21607345	1	34
25950688	1	34
46668220	1	34
54217323	1	34
71347900	1	34
19059792	1	34
23034098	1	34
30877316	1	34
41555823	1	34
50508450	1	34
22990551	1	34
24542006	1	34
25213418	1	34
31836885	1	34
49483533	1	34
59336903	1	34
19627637	1	34
24661067	1	34
32049474	1	34
50909134	1	34
21482320	1	34
22605576	1	34
29443641	1	34
30942218	1	34
38624295	1	34
39998976	1	34
49074095	1	34
71700568	1	34
20907432	1	34
22906402	1	34
24648227	1	34
32447422	1	34
40161898	1	34
50945860	1	34
20064398	1	34
20076081	1	34
20837215	1	34
43728505	1	34
44258391	1	34
46537106	1	34
63763750	1	34
21419543	1	34
29973676	1	34
23205763	1	34
30442227	1	34
36734144	1	34
48989095	1	34
19177334	1	34
22948480	1	34
25815766	1	34
27935984	1	34
28244998	1	34
33100643	1	34
40200827	1	34
42993648	1	34
52477763	1	34
19101864	1	33
21530071	1	33
24634981	1	33
31714528	1	33
32228192	1	33
38350105	1	33
43551632	1	33
46237327	1	33
68981671	1	33
20015579	1	33
22308410	1	33
29895216	1	33
31558630	1	33
33543763	1	33
34971983	1	33
41239920	1	33
49168163	1	33
20495966	1	33
24171123	1	33
25873640	1	33
35095843	1	33
42649060	1	33
51860852	1	33
19364259	1	33
25200407	1	33
29923947	1	33
31758079	1	33
34148884	1	33
22502653	1	33
32679705	1	33
36897880	1	33
61469624	1	33
22674876	1	33
42986575	1	33
51287251	1	33
52545483	1	33
19674585	1	33
23949601	1	33
27440559	1	33
29469837	1	33
32091411	1	33
33300731	1	33
60682704	1	33
60882417	1	33
19931797	1	33
22949599	1	33
23508612	1	33
23582175	1	33
31798277	1	33
32121154	1	33
35200000	1	33
44577816	1	33
44674383	1	33
51367564	1	33
72428906	1	33
20009850	1	33
20270487	1	33
22669575	1	33
27891798	1	33
392514	1	33
46282811	1	33
53780968	1	33
19940549	1	33
24679987	1	33
31007999	1	33
34591201	1	33
35192106	1	33
37537430	1	33
44663791	1	33
24623573	1	33
26580285	1	33
26989777	1	33
31618448	1	33
45037539	1	33
24602591	1	33
32738762	1	33
43749189	1	33
19871280	1	33
23631370	1	33
24816815	1	33
32188637	1	33
36986844	1	33
40591066	1	33
41664703	1	33
42957832	1	33
59598212	1	33
36888732	1	32
38019826	1	32
52452979	1	32
23165758	1	32
31112928	1	32
31759929	1	32
33477460	1	32
34378861	1	32
95991	1	32
19196241	1	32
19856553	1	32
19920790	1	32
33016903	1	32
34211007	1	32
35538619	1	32
40668541	1	32
42597719	1	32
49288244	1	32
19629376	1	32
19890781	1	32
34579585	1	32
39609187	1	32
44351829	1	32
61456916	1	32
42907969	1	32
22288558	1	32
44958658	1	32
52377081	1	32
58654076	1	32
67551097	1	32
27280387	1	32
29976982	1	32
43938187	1	32
56017012	1	32
25815107	1	32
33519016	1	32
35195602	1	32
44578309	1	32
51277109	1	32
91881	1	32
21769426	1	32
21934077	1	32
23716747	1	32
23797343	1	32
23853867	1	32
263739	1	32
28232434	1	32
39299575	1	32
33382586	1	32
40023023	1	32
40677202	1	32
60432772	1	32
20173749	1	32
23946083	1	32
35148270	1	32
36070200	1	32
41770499	1	32
43167023	1	32
184599	1	32
19674289	1	32
19706515	1	32
27880500	1	32
326203	1	32
33576517	1	32
38456737	1	32
44550304	1	32
53217278	1	32
19796828	1	32
19812283	1	32
20025411	1	32
25814034	1	32
34118184	1	32
43575109	1	32
43834196	1	32
44619019	1	32
32978803	1	31
37041649	1	31
41703425	1	31
24819141	1	31
35531761	1	31
53741662	1	31
19075286	1	31
24643144	1	31
26116827	1	31
27668233	1	31
30968900	1	31
37057371	1	31
37591818	1	31
40146875	1	31
73597456	1	31
20188219	1	31
20596304	1	31
23082849	1	31
23691181	1	31
23760865	1	31
27469737	1	31
29746954	1	31
33384965	1	31
39508827	1	31
40380163	1	31
42977989	1	31
43246807	1	31
43949899	1	31
21033855	1	31
22330249	1	31
29237857	1	31
33406828	1	31
33529633	1	31
37675841	1	31
53067195	1	31
19827159	1	31
44249451	1	31
49170777	1	31
19961351	1	31
21689852	1	31
33571934	1	31
38411655	1	31
56609371	1	31
19811129	1	31
20467022	1	31
27909808	1	31
34237556	1	31
39669830	1	31
50598098	1	31
52500411	1	31
19400501	1	31
20421320	1	31
20732929	1	31
25280716	1	31
29645612	1	31
29777058	1	31
32999589	1	31
35165354	1	31
35869100	1	31
36669127	1	31
55417336	1	31
71867096	1	31
20521607	1	31
20741772	1	31
24761533	1	31
29827038	1	31
39520651	1	31
67846223	1	31
24200605	1	31
25608542	1	31
28866917	1	31
28897767	1	31
36496989	1	31
36780647	1	31
37501620	1	31
37569636	1	31
25537566	1	31
27692253	1	31
27749461	1	31
28836497	1	31
32271446	1	31
32698469	1	31
36645327	1	31
43192840	1	31
22368508	1	31
23086281	1	31
24128865	1	31
24145605	1	31
26155933	1	31
27371039	1	31
33250752	1	31
40538870	1	31
43668651	1	31
49200423	1	31
51490444	1	31
51987723	1	31
19852479	1	30
24011480	1	30
28238089	1	30
29279557	1	30
30481591	1	30
44201413	1	30
60984479	1	30
72127108	1	30
22170106	1	30
22762652	1	30
26557815	1	30
29899192	1	30
30952460	1	30
31722594	1	30
35736473	1	30
40838916	1	30
45287095	1	30
52109562	1	30
63869794	1	30
19371216	1	30
27350669	1	30
34483275	1	30
35711545	1	30
37557484	1	30
43727428	1	30
19317063	1	30
20006818	1	30
20561738	1	30
22648452	1	30
31621476	1	30
35227381	1	30
38448908	1	30
43162883	1	30
44451031	1	30
52976975	1	30
60887632	1	30
61400609	1	30
65342016	1	30
21944812	1	30
23123895	1	30
33544341	1	30
34574932	1	30
19364907	1	30
21974905	1	30
21990601	1	30
23055576	1	30
23136365	1	30
23852245	1	30
25963206	1	30
27060897	1	30
29844586	1	30
31028586	1	30
32355213	1	30
33464202	1	30
33549591	1	30
40696824	1	30
21048878	1	30
22604095	1	30
33008868	1	30
19174687	1	30
22792323	1	30
31825207	1	30
32211021	1	30
33540025	1	30
35723629	1	30
36138378	1	30
52173796	1	30
54417656	1	30
19170390	1	30
24060633	1	30
33643263	1	30
35978467	1	30
39653549	1	30
44808349	1	30
53586943	1	30
69007844	1	30
19483239	1	30
20206120	1	30
24723382	1	30
27415292	1	30
31257769	1	30
42299110	1	30
47887941	1	30
20855542	1	30
22970830	1	30
24532706	1	30
28213137	1	30
28965282	1	30
32092094	1	30
33417969	1	30
37490899	1	30
43019712	1	30
20278200	1	30
32121304	1	30
45279261	1	30
49228242	1	30
100885	1	30
20404876	1	30
25201903	1	30
34268698	1	30
36807653	1	30
42557504	1	30
22491722	1	29
23744210	1	29
25767123	1	29
29993485	1	29
33663094	1	29
36308663	1	29
38534150	1	29
39604252	1	29
39797045	1	29
46318425	1	29
51749095	1	29
51796719	1	29
56967141	1	29
77217372	1	29
22426524	1	29
23373609	1	29
23991864	1	29
298556	1	29
31050627	1	29
31903242	1	29
34027350	1	29
35084486	1	29
37989169	1	29
40317467	1	29
46508213	1	29
47488155	1	29
68921431	1	29
19911728	1	29
23901173	1	29
32981919	1	29
39687625	1	29
21235486	1	29
23142649	1	29
28023615	1	29
37537239	1	29
37686551	1	29
50906616	1	29
62767500	1	29
20445889	1	29
23233702	1	29
27050013	1	29
43263851	1	29
51547635	1	29
68418570	1	29
19597637	1	29
19658726	1	29
20479449	1	29
24040811	1	29
34494038	1	29
44530017	1	29
19189230	1	29
22059081	1	29
24846946	1	29
30383285	1	29
35470179	1	29
37511329	1	29
38030176	1	29
40103403	1	29
41546113	1	29
54517941	1	29
55087141	1	29
74437149	1	29
20244965	1	29
22551690	1	29
24366157	1	29
56986846	1	29
20983752	1	29
23797910	1	29
27641096	1	29
28304420	1	29
39251689	1	29
50598394	1	29
60572910	1	29
19897129	1	29
21216100	1	29
21967436	1	29
22480611	1	29
22795975	1	29
24152440	1	29
24530849	1	29
53808877	1	29
20319965	1	29
23267869	1	29
23837053	1	29
25188000	1	29
44532063	1	29
44748051	1	29
49517542	1	29
49613995	1	29
58302791	1	29
21111927	1	29
21774309	1	29
24669239	1	29
28878936	1	29
32167945	1	29
19544407	1	29
21625794	1	29
32038291	1	29
32861399	1	29
42038381	1	29
50748460	1	29
20394931	1	28
27316013	1	28
19073964	1	28
19717216	1	28
19753185	1	28
20852572	1	28
26570403	1	28
28938751	1	28
73638942	1	28
20225574	1	28
21488044	1	28
23515534	1	28
26288705	1	28
31017808	1	28
31694143	1	28
36689814	1	28
39916869	1	28
46077092	1	28
50559532	1	28
61287019	1	28
23067370	1	28
24137883	1	28
24887900	1	28
26989360	1	28
32590783	1	28
37978620	1	28
46666933	1	28
52613887	1	28
60337824	1	28
61134584	1	28
19989226	1	28
21343879	1	28
23604706	1	28
24042614	1	28
28022670	1	28
35074680	1	28
21423604	1	28
21621376	1	28
23004744	1	28
24404376	1	28
27683757	1	28
27953989	1	28
29433177	1	28
32202939	1	28
36773813	1	28
37980951	1	28
48577330	1	28
52500930	1	28
54147433	1	28
66481762	1	28
23628073	1	28
23889803	1	28
29876067	1	28
29880013	1	28
33168982	1	28
34063704	1	28
36426845	1	28
48699128	1	28
48817325	1	28
22164418	1	28
22880972	1	28
23857942	1	28
251884	1	28
27748482	1	28
35158239	1	28
44293968	1	28
48858757	1	28
22082408	1	28
24212473	1	28
37487641	1	28
37693403	1	28
44592380	1	28
68851521	1	28
20258602	1	28
22709243	1	28
32688971	1	28
36793668	1	28
36989234	1	28
37841592	1	28
42156230	1	28
43294970	1	28
49031459	1	28
49156888	1	28
52426234	1	28
20042612	1	28
29097061	1	28
44257213	1	28
51531389	1	28
72897447	1	28
19697723	1	28
21660115	1	28
24317931	1	28
27533827	1	28
28923039	1	28
29627500	1	28
362425	1	28
44494676	1	28
46977202	1	28
54128266	1	28
58757835	1	28
19587765	1	28
20725891	1	28
22048865	1	28
28290630	1	28
30960769	1	28
32922089	1	28
35289195	1	28
42179637	1	28
47047525	1	28
57831393	1	28
68986428	1	28
73357477	1	28
20962586	1	27
30964667	1	27
31910385	1	27
33381100	1	27
35637392	1	27
40290605	1	27
41639773	1	27
43048768	1	27
49229072	1	27
52351728	1	27
52366046	1	27
22366464	1	27
32868700	1	27
34231001	1	27
35110174	1	27
43530202	1	27
45876354	1	27
46288686	1	27
57588135	1	27
20873817	1	27
26617993	1	27
37559371	1	27
50781442	1	27
56870411	1	27
69867912	1	27
20312459	1	27
23358591	1	27
25564207	1	27
27321463	1	27
33929304	1	27
49287814	1	27
19038311	1	27
21172805	1	27
25185430	1	27
44316138	1	27
48596849	1	27
54897264	1	27
56997120	1	27
19369698	1	27
23580397	1	27
24659805	1	27
28031406	1	27
28894996	1	27
34857900	1	27
35878385	1	27
46874947	1	27
50806121	1	27
58448556	1	27
21797265	1	27
25183332	1	27
30569475	1	27
31782963	1	27
33932318	1	27
35688280	1	27
52231277	1	27
58067032	1	27
19718403	1	27
21635305	1	27
23051674	1	27
26096830	1	27
29955699	1	27
30079769	1	27
43050232	1	27
48568055	1	27
166801	1	27
19125234	1	27
19767593	1	27
20509033	1	27
21064642	1	27
23464300	1	27
24112893	1	27
25908725	1	27
26296851	1	27
27766872	1	27
28917993	1	27
395856	1	27
19474719	1	27
21235800	1	27
25623025	1	27
28899674	1	27
29656167	1	27
30963584	1	27
35211651	1	27
35471497	1	27
49633757	1	27
53950175	1	27
21413285	1	27
21706562	1	27
23601533	1	27
24399545	1	27
25176565	1	27
25868374	1	27
35432422	1	27
35734311	1	27
39624068	1	27
50417671	1	27
20403881	1	27
25954792	1	27
26400539	1	27
26994387	1	27
40819014	1	27
41788483	1	27
44670587	1	27
44778680	1	27
48661309	1	27
57357511	1	27
61958901	1	27
18987147	1	27
24247997	1	27
25479811	1	27
29874053	1	27
34966961	1	27
36637461	1	27
42478691	1	27
58510244	1	27
19320971	1	26
21577238	1	26
21888461	1	26
259548	1	26
27398472	1	26
28802919	1	26
32211285	1	26
32989248	1	26
34100348	1	26
34482717	1	26
35756077	1	26
38938239	1	26
39287563	1	26
39302376	1	26
39674431	1	26
41744789	1	26
41921524	1	26
41939386	1	26
42126094	1	26
65217015	1	26
20258585	1	26
23920857	1	26
26358258	1	26
29432362	1	26
35908307	1	26
37812146	1	26
39317425	1	26
39380936	1	26
40290154	1	26
42038989	1	26
43011587	1	26
45437636	1	26
46856960	1	26
48943085	1	26
61253258	1	26
20286748	1	26
23309115	1	26
29952722	1	26
31106550	1	26
32448840	1	26
40387328	1	26
43187299	1	26
57792677	1	26
58738035	1	26
72507232	1	26
19410132	1	26
19908202	1	26
22338337	1	26
23517717	1	26
25881626	1	26
27808151	1	26
28354495	1	26
36897654	1	26
39544899	1	26
47327346	1	26
49569981	1	26
73297051	1	26
23919020	1	26
28239642	1	26
32091678	1	26
34479868	1	26
35957589	1	26
48691219	1	26
49592772	1	26
19988381	1	26
20066315	1	26
22035341	1	26
22527313	1	26
24333033	1	26
29228249	1	26
32702800	1	26
34107487	1	26
35768129	1	26
40212546	1	26
41857405	1	26
44119889	1	26
46697101	1	26
53760356	1	26
57597796	1	26
63765417	1	26
19625356	1	26
25610751	1	26
25898243	1	26
37634849	1	26
37716544	1	26
40219771	1	26
43950844	1	26
45948278	1	26
46863117	1	26
48883777	1	26
51892935	1	26
52149938	1	26
52208209	1	26
70768521	1	26
20041536	1	26
20588207	1	26
21668985	1	26
23620343	1	26
28322996	1	26
30101668	1	26
31239512	1	26
33461307	1	26
33518356	1	26
35370251	1	26
35627456	1	26
51508464	1	26
52553347	1	26
19047587	1	26
19161068	1	26
21841075	1	26
22465478	1	26
36739416	1	26
40592675	1	26
46277772	1	26
20531870	1	26
20714716	1	26
21599400	1	26
21625815	1	26
22272162	1	26
27452304	1	26
28361781	1	26
28888225	1	26
29160016	1	26
29315135	1	26
35132818	1	26
36287572	1	26
37908939	1	26
38541774	1	26
41819630	1	26
41859048	1	26
43620885	1	26
51616925	1	26
28078176	1	26
29027221	1	26
29147388	1	26
31035325	1	26
34982163	1	26
37963789	1	26
39517586	1	26
40769291	1	26
65217759	1	26
71134	1	26
19885510	1	26
24701508	1	26
25842724	1	26
27091525	1	26
30091862	1	26
31388499	1	26
31941275	1	26
32687026	1	26
36628106	1	26
40659424	1	26
42987090	1	26
19509074	1	26
20502328	1	26
20722431	1	26
28971928	1	26
31449248	1	26
37805595	1	26
39827098	1	26
39886824	1	26
42947744	1	26
43053608	1	26
43601334	1	26
44747386	1	26
49541481	1	26
54698244	1	26
22445774	1	25
22543607	1	25
24276647	1	25
25184977	1	25
25610111	1	25
317751	1	25
32222385	1	25
35530269	1	25
37541160	1	25
42996769	1	25
43539303	1	25
46284130	1	25
46907544	1	25
49228487	1	25
51779830	1	25
56792881	1	25
19945347	1	25
23280158	1	25
24864031	1	25
25898873	1	25
27642026	1	25
27887529	1	25
32112817	1	25
32887922	1	25
33007601	1	25
35123056	1	25
57139900	1	25
70967341	1	25
19954847	1	25
27800884	1	25
28214579	1	25
34117923	1	25
36918912	1	25
37038046	1	25
38422388	1	25
38505712	1	25
42317112	1	25
42988942	1	25
44472883	1	25
48854628	1	25
54578372	1	25
59027160	1	25
61792122	1	25
62766916	1	25
19560878	1	25
19895438	1	25
